shortcode,link,embedding
C_Gi6aKKK6c,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/470010103_18476743915001169_8918759030112387380_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QFcULAnHt_znzhkmcM0j9xDv0AdRWT6M8ojhhlF8HaCNhE6rqo_hNOAz1e5BEJlNmo&_nc_ohc=Ig7N10uXNFkQ7kNvwF-5-Ol&_nc_gid=MI9DhjArbHJSjgIwbm6hCA&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQ0MjU5MjUwMTYzOTg1NjQ4Mg%3D%3D.3-ccb7-5&oh=00_AfHWFLaomopQmQf6gqzcZ11INr0s7HlaBXZZyDqHiEFnQQ&oe=680772A6&_nc_sid=fc8dfb,"[0.943864941597, 0.441207498312, 5.27064800262, 1090.47399902, 0.0844421386719, 7.23528623581, 1083.50268555, 20.707649231, 0.403155297041, 10.3614559174, 6011337.0, 0.566080570221, 0.00287425098941, 0.020836064592, 0.00185091397725, 0.00192831456661, 0.00308195943944, 0.00084325595526, 0.00174519384746, 0.000905502936803, 0.00119599758182, 0.000856771017425, 0.000572097953409, 0.000494451145642, 0.000753982574679, 0.000384595332434, 0.000216575092054, 0.000190366059542, 0.000181263298145, 0.000194616688532, 0.000205230273423, 0.000118856354675, 0.000117659968964, 0.000177585839992, 0.000279788422631, 0.000281830201857, 0.000195477143279, 8.39242711663e-05, 6.82323707224e-06, -726.202697754, 119.044052124, 34.9385528564, 23.0251789093, 16.9513816833, 10.6345701218, 5.54451417923, 16.0656051636, 0.938800096512, 2.94238471985, 6.03255558014, 4.45221710205, 1.26353192329, -72.6738357544, 86.0283966064, -71.8493881226, 34.8101196289, -46.2698135376, 24.3681087494, -28.9989070892, 14.7411394119, -14.965379715, 0.797213792801, -8.32559299469, 4.60220575333, -11.7635583878, 120.018745422, 1.19707107544, 3.98256087303, 0.468136489391, 14.3888874054, 1.85791432858, 0.582335293293]"
C9-OkdVqC7Q,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/470157961_18476731846001169_8204677225483328725_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEVap_PO6XhOPljLfr0oxDcMhVVzELk3RqMTjx81RqBDocc6MWUUL16R2-XE5SYLAw&_nc_ohc=FdM8AGcykUEQ7kNvwHGo2GN&_nc_gid=3zfY75YCTQqi5bpfm4i2FQ&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQyMjIzNjgzMjg3MzEwOTUxNw%3D%3D.3-ccb7-5&oh=00_AfHrlBgn7lZ3bswEDobQWYgMwrMLLY_pBhzEBxAPOmnWZw&oe=68079C65&_nc_sid=fc8dfb,"[0.891038358212, 0.434701025486, 3.0655362606, 958.62878418, 0.106922142208, 7.22922372818, 923.922546387, 17.2162208557, 0.442258745432, 13.4681825638, 4628429.5, 0.783422112465, 0.000352552597178, 0.0155115788803, 0.00652691163123, 0.00221906648949, 0.00242982734926, 0.00268644397147, 0.0026268500369, 0.00154375610873, 0.00130713859107, 0.000762153300457, 0.000500851019751, 0.000526778167114, 0.000400461867684, 0.000388896063669, 0.000274393241853, 0.000229848868912, 0.000241410903982, 0.000131396023789, 0.000170622923179, 0.000148760373122, 0.000157019021572, 0.000159339600941, 0.000128245781525, 0.000127793216961, 5.00396854477e-05, 1.86671131814e-05, 2.88575574814e-06, -683.875610352, 139.613479614, 23.051486969, 21.3844966888, 4.71715068817, 12.8949699402, -3.534512043, 7.95348930359, 3.28549337387, 8.56892681122, 4.60999393463, 3.93994307518, -0.293754458427, -34.7817955017, 111.377471924, -93.0898208618, 32.2109107971, -56.591999054, 20.1117362976, -29.1089782715, 8.24461841583, -9.24278926849, 2.88988733292, -11.6660680771, -3.57598733902, -10.7385444641, 85.0393981934, 1.26051032543, 4.93805456161, 0.478448331356, 14.8826570511, 1.79245853424, 0.603735089302]"
C9csuafKt7K,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/450950406_489691036890695_572519093354236509_n.heic?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFPYlvQ1myNR172dE-Zcn08XpVRdyBN1pxLOPmqLQp95BnB61nsBmXZ6qkdcLbrk5A&_nc_ohc=pX70Fu2nspMQ7kNvwG9mPzX&_nc_gid=S9D1sWYzM-oja1YiPLl1pQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQxMjc5OTMwNzcyNTMzNjIzNQ%3D%3D.3-ccb7-5&oh=00_AfG--NN1NNcueRxkQ9yeWWX0RwF_XA4TGpFKBDTrTykogg&oe=6807900C&_nc_sid=fc8dfb,"[0.828798294067, 0.438649654388, 5.84988451004, 1431.78601074, 0.0571260266006, 7.01511669159, 2403.09106445, 15.0889587402, 0.581369102001, 12.7389526367, 4047827.75, 0.866971313953, 3.06332476612e-05, 0.00309726060368, 0.00217509130016, 0.000870979565661, 0.00194133853074, 0.00242978218012, 0.00147246161941, 0.00102579209488, 0.00168640504126, 0.000907134497538, 0.000529761484358, 0.000321513274685, 0.000357526500011, 0.00017103466962, 0.00010494369053, 0.000109545508167, 0.000123940291815, 0.000190861916053, 0.000153186309035, 0.000398015603423, 0.000237416228629, 0.000231047510169, 0.000172953936271, 9.85819497146e-05, 3.95468268835e-05, 6.26712562735e-06, 4.54083384227e-08, -781.991394043, 165.181091309, 11.5001907349, 17.1063938141, -11.114449501, 1.46658563614, 3.5999212265, 3.80544304848, -2.47358989716, 1.8874951601, -2.27597689629, -1.19961452484, 0.13101105392, -141.230651855, 130.37197876, -100.602882385, 13.3668813705, -60.6305999756, 5.62404298782, -23.2577362061, 4.26853895187, -20.339214325, -1.28219461441, -7.58862161636, -3.01933503151, -4.16535806656, 92.6068267822, 1.10708427429, 3.73792552948, 0.462944895029, 13.3130598068, 2.00979614258, 0.540674269199]"
C9Fr30LqQll,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/450104326_494482226494502_5303367937634481970_n.heic?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEjrCUuZnJTHj_xo1-y2GZj86WVmIVp3Hn0A8i6MlE96E8eewpRO_e-_M7V5WzNglA&_nc_ohc=JCCZT3NbnlYQ7kNvwFIxSSi&_nc_gid=f7IlD7TBO-gquL6xAjcdeg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQwNjMyMTYzMDkxMDY4MzY3OQ%3D%3D.3-ccb7-5&oh=00_AfHMQPQAnOfg-aN07NbPvB1ewv1DszZk7Bli39MoUfI7PA&oe=68078F7E&_nc_sid=fc8dfb,"[0.957772731781, 0.454097360373, 2.3613345623, 1207.57385254, 0.101487316191, 7.58818769455, 1220.31604004, 21.4268550873, 0.506123006344, 15.1588697433, 5948146.0, 0.662348270416, 0.000172677406226, 0.0117729576305, 0.00760349724442, 0.00546556711197, 0.00442788144574, 0.00195028760936, 0.001286052051, 0.00099654996302, 0.000818403263111, 0.000678424199577, 0.000464971410111, 0.00042770372238, 0.000785822514445, 0.000212369239307, 0.000211191858398, 0.000200927999686, 0.000253808218986, 0.00018833692593, 0.000325899163727, 0.000318598526064, 0.000268942065304, 0.000225480223889, 0.000217380627873, 0.000187768469914, 0.000142845034134, 5.64601505175e-05, 7.66849643696e-06, -637.96685791, 103.64591217, 27.2539386749, 27.8225002289, 5.48692083359, 7.74365901947, 3.48429250717, 2.93106365204, -8.21639728546, -0.0708063989878, 2.09625077248, 2.13073945045, -3.31053948402, 15.1930885315, 72.9874954224, -87.9708862305, 39.8996696472, -60.2198524475, 16.9221382141, -37.8757095337, 5.46266269684, -28.8259162903, 2.51172113419, -13.6204652786, -2.77588653564, -19.5641937256, 142.085388184, 1.10896384716, 4.03811788559, 0.435155361891, 14.4529209137, 1.81045627594, 0.660421133041]"
C8UqkRupvi1,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/448503864_18442515640001169_822276976802999203_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGaylA2JgWZFOwmDYRu0t2-j7nVOrHPYe7vVYbL0PZLIPTYs8Zy-KXpSQHpTpXr28I&_nc_ohc=m7I5j-JQj9MQ7kNvwFEpx10&_nc_gid=vYDdF20hkDHFIvZTd2C-lA&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzM5MjUyMzYyMjEwNDI0MjM5OA%3D%3D.3-ccb7-5&oh=00_AfHk0Ki_9-59TemERWxr8SJ5OnNZB8S4ZUv9XFlo_uadaw&oe=6807A221&_nc_sid=fc8dfb,"[0.89482063055, 0.457639843225, 3.68836092949, 1290.51867676, 0.0826794356108, 7.37431526184, 1063.3717041, 15.3297157288, 0.43004989624, 14.294760704, 3880087.75, 0.472513020039, 0.00404652161524, 0.0238097943366, 0.0052270097658, 0.00192042766139, 0.00098758621607, 0.0011562803993, 0.000657246215269, 0.000530485005584, 0.00149574200623, 0.00054723455105, 0.000514628598467, 0.000401367637096, 0.00029493495822, 0.000549681833945, 0.000480867689475, 0.000252794096014, 0.000254192244029, 0.000198992958758, 0.000199283007532, 0.00016304088058, 0.000253400212387, 0.000167432575836, 0.000105701568827, 6.9970075856e-05, 3.61145976058e-05, 1.04958335214e-05, 9.48680735746e-07, -698.699035645, 140.672866821, 6.4277677536, 33.4384422302, 4.19573736191, 8.86273479462, 0.527710676193, 5.17739009857, 6.59188652039, 10.1129283905, 3.99267983437, 1.08286130428, 2.24791240692, -53.2052268982, 113.56388855, -105.218940735, 38.103061676, -48.6384086609, 10.8573312759, -24.1856746674, 11.0094852448, -9.95182991028, 5.75515174866, -10.1922578812, -3.14480733871, -3.95471382141, 119.985443115, 1.44825088978, 4.33691644669, 0.463930636644, 12.4691457748, 2.13135528564, 0.593802511692]"
C7b2KK0KBeZ,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/469739567_18476405503001169_1749522092375125573_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGg8DWtFCgY2x9H1wORjaALt5meRV2wr8c4kpm556zSM6vSs4jrRU_UoE-NC8N3DOc&_nc_ohc=y2n-Ypt56nAQ7kNvwFCOHv8&_nc_gid=0Q8qO6PgAH18OOJXEprG7w&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzM3NjUzMDUyMjc4MTYzNjE3MQ%3D%3D.3-ccb7-5&oh=00_AfGJFBkOxvTmImoPV3PkiV56trH1YoeMS7qtcjy4rFlS8A&oe=680783F2&_nc_sid=fc8dfb,"[0.896665275097, 0.464209794998, 3.35938572884, 1852.18225098, 0.109364874661, 7.74111413956, 1866.97644043, 28.0749073029, 0.423185259104, 13.0025348663, 6017936.0, 0.87223815918, 0.00605724705383, 0.019521092996, 0.00213897787035, 0.00111477356404, 0.00131191057153, 0.000540069013368, 0.000695676426403, 0.00151122605894, 0.000676140771247, 0.000806288851891, 0.000617775018327, 0.000927191227674, 0.000927772663999, 0.000939947087318, 0.000875667959917, 0.000533238402568, 0.000823533162475, 0.000660900492221, 0.000355402065907, 0.000206343698665, 0.000206674245419, 0.00017577248218, 0.000259953143541, 0.000315437035169, 0.000264604837867, 8.05068921181e-05, 5.85110410611e-06, -661.810791016, 81.495513916, 2.47665834427, 13.0789108276, 19.945772171, 9.06089496613, 2.51194405556, 12.0198917389, 2.75668787956, 4.2029671669, 5.43909740448, 4.66354036331, -0.552228748798, -15.755115509, 47.7295227051, -110.722434998, 34.9994926453, -47.6383476257, 28.6948642731, -38.9946594238, 17.9583873749, -15.9427146912, 3.53337860107, -11.201581955, 3.72557425499, -10.6636571884, 93.5937423706, 1.4311722517, 5.20677375793, 0.507296800613, 12.9973258972, 2.0636920929, 0.566879928112]"
DBdQ7EWSKxW,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/464303617_863357625923692_8239955767132937170_n.heic?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5Ni5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFH_BaCZePkv0LQSnxgzsIeDuu1T7Hia5mAmCASwBIvU_dlsROVxQaEksXz3OcWuHw&_nc_ohc=GtmKo-6FsVMQ7kNvwFcioxC&_nc_gid=2WrUCsO5L0YrxzMwzj3Arg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ4NTAxNjEwNjUwNTcwOTcyMw%3D%3D.3-ccb7-5&oh=00_AfGbP_1bwEByvkjszE6iT7FG94yPls_9W-5vqO5nVivDXw&oe=680791E8&_nc_sid=fc8dfb,"[0.955330014229, 0.417640149593, 4.17827320099, 1049.44140625, 0.0859334170818, 6.66976261139, 1378.10852051, 17.775970459, 0.449219971895, 12.0786056519, 3753647.75, 0.859905123711, 0.000519939756487, 0.0202345643193, 0.00570248113945, 0.000753370113671, 0.00311289564706, 0.00473725376651, 0.00159765302669, 0.00132679543458, 0.00135963677894, 0.000935179879889, 0.000540670647752, 0.000571449985728, 0.000396654650103, 0.000381069228752, 0.000470914179459, 0.000400021934183, 0.000257509702351, 0.000172845364432, 9.04706830624e-05, 0.00014710414689, 8.78068167367e-05, 0.000218114771997, 6.67779531796e-05, 8.68604256539e-05, 4.30084801337e-05, 3.07675800286e-05, 8.28512565931e-06, -747.255432129, 156.506027222, -7.17318248749, 12.8607358932, 1.22179985046, 4.05789756775, -15.8151636124, -7.77677631378, -0.793097734451, -0.677041053772, -4.4261174202, -0.531354367733, 2.80489253998, -98.7135772705, 112.585235596, -112.765136719, 3.07600212097, -50.2921218872, -3.24534797668, -38.5343589783, -3.08186364174, -10.9395551682, 7.18936777115, -9.33426475525, 7.83670568466, 3.60297513008, 140.032623291, 1.62036836147, 4.09617996216, 0.474576920271, 17.468132019, 1.5291312933, 0.775722205639]"
DH6L4LiywMz,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/487418768_643489905244321_6171349126875292470_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjcyMHg5MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QF400Eyhd9iIrlubqcxPWnkqgbsarZvE_Q-GqVZ04yhmZtT9kCWblufXsRV7-jgJGA&_nc_ohc=EDeuFlhpmKIQ7kNvwETvPqz&_nc_gid=hEjzatO7WudA8Lyq-9hZzA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwMTI0MjcwNTc1MTY4NzI4MA%3D%3D.3-ccb7-5&oh=00_AfHDazT2RCQgwSZ3XECoVKljpwL4VB8RC24x6cdEe4yTNQ&oe=68078D3E&_nc_sid=fc8dfb,"[0.135930866003, 0.429725408554, 7.97165060043, 822.405212402, 0.0358562879264, 6.19102334976, 953.148010254, 8.30775356293, 0.507144331932, 9.5297832489, 1649191.875, 1.0047557354, 0.000117780306027, 0.000696903676726, 0.00180010905024, 0.00178776436951, 0.00221823947504, 0.00147553579882, 0.000984722631983, 0.00169830664527, 0.000977632822469, 0.000377659162041, 0.00106216676068, 0.000491175451316, 0.00102172791958, 0.00014410467702, 0.000166087032994, 9.01979656192e-05, 7.10972381057e-05, 6.76945055602e-05, 3.05896392092e-05, 1.78295140358e-05, 6.80223411109e-06, 3.46055230693e-06, 6.90462911734e-07, 5.19767581864e-07, 2.58377326645e-07, 1.52897811745e-07, 4.01495690028e-08, -839.761901855, 215.673629761, -31.1074562073, -2.01271390915, -2.6725268364, 0.821173965931, 3.49256324768, -2.27378344536, -9.3327293396, -4.43814754486, 2.72491240501, 4.53511142731, -0.906414926052, -197.170928955, 177.843078613, -142.317169189, -22.2836742401, -30.4446125031, -9.60536766052, -22.9346942902, -10.0745325089, -18.0335884094, -3.91983437538, -3.30856156349, -7.41421699524, -10.0138235092, 111.790328979, 1.18915748596, 2.71913862228, 0.494651764631, 15.5811014175, 1.67035329342, 0.715988993645]"
DH3YqI1y6_w,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/488042578_18369106855193218_2014780238447529375_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QF3flDalnIAaRtV25e-6GSgHYJWf6uw9SoG5CMTlKJ9j5d0LKVmUuE7Sl-mLkQrGBw&_nc_ohc=FEMa8zoFDr8Q7kNvwGRLSar&_nc_gid=uQfIBlRRv04M059Q7qfKtQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwMDQ1NDg2NTc0ODk2MTk0OA%3D%3D.3-ccb7-5&oh=00_AfHZteX7dFPCajFqzyAd98Pg2XpTscIKSLvmcDwYYKY8-g&oe=68079D77&_nc_sid=fc8dfb,"[0.926713228226, 0.436791151762, 3.25860118866, 974.647583008, 0.0797892510891, 7.19825983047, 1264.82226562, 18.0086669922, 0.552197754383, 14.067440033, 5294714.0, 1.32754099369, 3.97159674321e-05, 0.00214969716035, 0.00229783682153, 0.00248547550291, 0.00434431340545, 0.00247597275302, 0.00338987843134, 0.00224066944793, 0.00125493586529, 0.00149024301209, 0.000943782564718, 0.000926645647269, 0.000527638942003, 0.000388341868529, 0.000338439567713, 0.000180923729204, 0.000165254969033, 0.000147156431922, 0.000164519966347, 0.000137824143167, 0.000103789883724, 7.28952145437e-05, 5.10208301421e-05, 5.27011106897e-05, 7.57465531933e-05, 8.70876683621e-05, 2.83757417492e-05, -674.972473145, 137.959136963, 14.9235992432, 15.3127756119, -8.92674160004, -6.55324935913, 2.62259316444, -4.66757822037, -3.4855890274, -1.7025488615, -1.2664835453, -0.777984082699, -0.167061433196, -20.1569232941, 91.9951629639, -93.9098129272, 7.185297966, -62.5886230469, 0.621119320393, -33.6754493713, 7.28704118729, -30.5201320648, 4.68819332123, -16.4594211578, -2.74673223495, -14.8049564362, 98.8666000366, 1.1503264904, 5.46429824829, 0.512319862843, 14.7052927017, 1.82825958729, 0.601844191551]"
DHqVBdGyKh5,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/486029031_18368497693193218_7096267418709926541_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHiNjc4CtMfquLTrO4-bjsVLFJOfDSeEL_Uljte5ltN8YU2bOammiDDqzIbdoDHCbM&_nc_ohc=-MjM2w9q3dsQ7kNvwFh3pvK&_nc_gid=HusY2VHAVcFsiC_gRpb_9A&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5Njc3OTY5NTk1NTg5NjI5NA%3D%3D.3-ccb7-5&oh=00_AfE3QtHSCAHXAjOYGaNNGyXJPJ7gl-7I3oVgLjUiPLBziA&oe=68078C45&_nc_sid=fc8dfb,"[0.888501226902, 0.414545446634, 3.50659704208, 605.85949707, 0.0748691931367, 6.67447662354, 638.463989258, 12.8509597778, 0.55409181118, 11.5444278717, 3610182.5, 1.11083221436, 0.000221138485358, 0.00543654616922, 0.00332182110287, 0.00251286872663, 0.0047923992388, 0.00519712129608, 0.00382910226472, 0.00220837653615, 0.00180557533167, 0.000943424704019, 0.000259348424152, 0.000248147640377, 0.00016541723744, 0.000107038082206, 0.000190833336092, 0.000203638948733, 0.000149630184751, 7.24028723198e-05, 3.2251347875e-05, 4.03123740398e-05, 3.74995652237e-05, 5.34418213647e-05, 2.13039293158e-05, 2.46585204877e-05, 1.51279064085e-05, 8.34537422634e-06, 2.04459365705e-06, -718.634094238, 180.556793213, 12.847205162, 21.9071083069, 5.27425861359, -7.65099477768, -17.2088623047, -4.64918041229, 3.45199227333, -7.01907253265, -2.3579313755, 1.39218890667, -0.896801769733, -62.1335296631, 140.414352417, -93.6984329224, 8.80478572845, -54.3374671936, -9.29370117188, -42.4132461548, 3.37465953827, -13.0651369095, -0.151929289103, -15.8655090332, 2.54186558723, -2.90903186798, 156.229919434, 1.24375641346, 2.96261191368, 0.487004190683, 17.310464859, 1.59776866436, 0.706139206886]"
DHGRgAGyQm5,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/483806974_1378673539937270_8589427700440766295_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjcyMHg5MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFcTpx5gqm3F-Emx4vW_PFYtamQ7sluWpVR39jT2YBp5CvFQRaphaldeme7DzxZBQI&_nc_ohc=YiHT7NN_06UQ7kNvwFCHp60&_nc_gid=HI5njETVX9dUjN7_ozhZrQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4NjYzMDYzMzc0MzE1ODU4Ng%3D%3D.3-ccb7-5&oh=00_AfHEBfBUQIxY0u-9sBSGiV3oXvm6JZO2bZuu0EoihWhqrw&oe=68078904&_nc_sid=fc8dfb,"[0.93318849802, 0.455978214741, 3.18506145477, 949.748474121, 0.105660349131, 7.48935365677, 849.219787598, 18.5858039856, 0.472935825586, 14.4429397583, 6023983.0, 0.70808917284, 0.00189874484204, 0.0195785220712, 0.00899316556752, 0.00739889033139, 0.00358388596214, 0.00272612203844, 0.00141316151712, 0.000617745739873, 0.000770584156271, 0.00120589858852, 0.000604934350122, 0.000238614462432, 0.000300467654597, 0.000137153474498, 0.000200234950171, 0.000165820834809, 0.000152713764692, 0.000145726793562, 0.000185717086424, 0.000195629807422, 0.000200407521334, 0.000189687591046, 0.000152327877004, 0.000138541348861, 0.000111251727503, 4.6367647883e-05, 1.3920089259e-05, -654.175720215, 120.4974823, 33.7513618469, 30.8001499176, 4.66870927811, 12.8879556656, 7.72859764099, 4.25480461121, 2.71942615509, -0.116240993142, -1.33702909946, -1.22956669331, -0.531603455544, 0.738983750343, 86.3265457153, -74.3144607544, 37.454826355, -53.745803833, 17.6026344299, -27.9742259979, 6.07460260391, -24.9228286743, 3.04544997215, -14.8590393066, 0.860672473907, -8.13673210144, 148.083068848, 1.31244516373, 3.74858283997, 0.503497600555, 14.656624794, 1.78817677498, 0.573138475418]"
DGsUOr4Su69,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/482208393_18365538052193218_1114235633017776398_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjExNzl4MTQ3My5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGRbsOBQcjpBLTGOoYjogX0xYjVmU0aCz2EtBXhVYu5i_-5W0CjZS6RkQUXzM4631A&_nc_ohc=DMTXhdrwjecQ7kNvwGngd6-&_nc_gid=CtpU-Kqb5KVf1Dwwr_oqkA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU3OTMyNDc1MjIxMDczODA5OA%3D%3D.3-ccb7-5&oh=00_AfH9FsPPTDOvSfI-1X-mRZV4LzyI7pIMW3xGxbI60mSXQw&oe=680798EB&_nc_sid=fc8dfb,"[0.783185482025, 0.413660347462, 5.87107610703, 1002.25054932, 0.0634675100446, 6.97306585312, 1890.9552002, 17.827835083, 0.521019816399, 9.29625034332, 6054849.5, 1.28394329548, 0.000154272973305, 0.00343537284061, 0.00225925887935, 0.00400049425662, 0.00279360311106, 0.00159523868933, 0.00131103058811, 0.000384590937756, 0.00111000949983, 0.00255463761277, 0.000753238331527, 0.000337348057656, 0.000209349949728, 0.000268374511506, 0.000200528127607, 0.000144944147905, 0.000117308423796, 7.72114508436e-05, 0.000159872884979, 0.000123730162159, 0.000109194705146, 7.92049031588e-05, 9.83006029855e-05, 0.000181327879545, 0.000160839990713, 0.000139708179631, 5.19294044352e-05, -739.246154785, 124.326499939, 29.4929237366, 8.06889152527, -5.81533718109, -10.4218482971, 1.44313144684, -1.06465852261, 0.405088543892, 4.0770316124, -10.4831266403, -9.85824394226, -6.26423215866, -76.3373947144, 76.5981674194, -83.2295379639, 4.34310770035, -67.7538375854, 4.68931770325, -34.9611091614, 8.97051048279, -29.4832344055, -4.91255044937, -19.2556610107, -5.52406978607, -6.00592088699, 156.234893799, 1.26847434044, 3.47347402573, 0.510945916176, 15.6424407959, 1.72818565369, 0.71289741993]"
